Type,Posting Date,Document Number,Item No.,Ordered Quantity,Delivered Quantity,Remaining Open Qty,From Warehouse Code,To Warehouse,Remarks,Special Instruction,Branch Name,Branch Name v2,Document Status,Due Date,User_Code,PO Number,ISMS SO#,CBM,Customer/Vendor Code,Customer/Vendor Name,Delivery Type
ITR,2025-10-08,347493,55QUHW01,2,2,0,FWH14P1F,MAG015,,,,MAGIC TAYUG,C,2025-10-10,mmayorga,,202510-0021594,0.13,,,
ITR,2025-10-08,347494,SONIQUE LITE 201,3,3,0,FWH14P1F,MAG015,,,,MAGIC TAYUG,C,2025-10-10,mmayorga,,202510-0021595,0,,,
ITR,2025-10-08,347494,SONIQUE VIBE 301,1,1,0,FWH14P1F,MAG015,,,,MAGIC TAYUG,C,2025-10-10,mmayorga,,202510-0021595,0,,,
ITR,2025-10-08,347495,SONIQUE RAVE 501,3,3,0,FWH14P1F,MAG006,,CU,,MAGIC MALASIQUI,C,2025-10-10,mmayorga,,202510-0021596,0,,,
ITR,2025-10-08,347496,SONIQUE SURF,5,5,0,FWH14P1F,MAG035,,,,MAGIC UMINGAN,C,2025-10-10,mmayorga,,202510-0021597,0,,,
ITR,2025-10-08,347496,55UHW201,4,4,0,FWH14P1F,MAG035,,,,MAGIC UMINGAN,C,2025-10-10,mmayorga,,202510-0021597,0.13,,,
ITR,2025-10-08,347496,32STW102,2,2,0,FWH14P1F,MAG035,,,,MAGIC UMINGAN,C,2025-10-10,mmayorga,,202510-0021597,0,,,
ITR,2025-10-08,347497,SONIQUE VIBE 301,1,1,0,FWH14P1F,MAG005,,,,MAGIC LINGAYEN,C,2025-10-10,mmayorga,,202510-0021598,0,,,
ITR,2025-10-08,347498,65QUHW01,1,1,0,FWH14P1F,ROB010,,CU,,ROBINSONS CABANATUAN,C,2025-10-09,vmindana,,,0.19,,,
ITR,2025-10-08,347498,SONIQUE SURF,1,1,0,FWH14P1F,ROB010,,CU,,ROBINSONS CABANATUAN,C,2025-10-09,vmindana,,,0,,,
ITR,2025-10-08,347499,43STW101,2,2,0,FWH07CEB,IMP059,,,,IMPERIAL DANAO,C,2025-10-10,mmayorga,,202510-0021603,0.09,,,
ITR,2025-10-08,347499,55UHW201,1,1,0,FWH07CEB,IMP059,,,,IMPERIAL DANAO,C,2025-10-10,mmayorga,,202510-0021603,0.13,,,
ITR,2025-10-08,347499,32STW101,7,7,0,FWH07CEB,IMP059,,,,IMPERIAL DANAO,C,2025-10-10,mmayorga,,202510-0021603,0.04,,,
ITR,2025-10-08,347500,SONIQUE SURF,10,10,0,FWH07CEB,MGA 28,,,,METRO SANDS DANAO,C,2025-10-10,mmayorga,,202510-0021604,0,,,
ITR,2025-10-08,347500,SWS-01,10,10,0,FWH07CEB,MGA 28,,,,METRO SANDS DANAO,C,2025-10-10,mmayorga,,202510-0021604,0,,,
ITR,2025-10-08,347500,32STV104,2,2,0,FWH07CEB,MGA 28,,,,METRO SANDS DANAO,C,2025-10-10,mmayorga,,202510-0021604,0.05,,,
ITR,2025-10-08,347500,65UHD205,3,3,0,FWH07CEB,MGA 28,,,,METRO SANDS DANAO,C,2025-10-10,mmayorga,,202510-0021604,0.25,,,
ITR,2025-10-08,347501,43UHD205,4,4,0,FWH07CEB,MGA 28,,,,METRO SANDS DANAO,C,2025-10-10,mmayorga,,202510-0021604,0.09,,,
ITR,2025-10-08,347501,50QUHW01,4,4,0,FWH07CEB,MGA 28,,,,METRO SANDS DANAO,C,2025-10-10,mmayorga,,202510-0021604,0.09,,,
ITR,2025-10-08,347502,SONIQUE RAVE 501,2,2,0,FWH14P1F,ABV058,SPCL WAY,SPCL WAY,,ABENSON LOTUS IMUS,C,2025-10-09,rexconde,,202510-0021605,0,,,
ITR,2025-10-08,347503,SONIQUE LITE 201,2,2,0,FWH14P1F,ABV058,CU/SPCL WAY,CU/SPCL WAY,,ABENSON LOTUS IMUS,C,2025-10-09,rexconde,,202510-0021605,0,,,
ITR,2025-10-08,347504,50QUHW01,1,1,0,FWH14P1F,ABV058,SPCL WAY,SPCL WAY,,ABENSON LOTUS IMUS,C,2025-10-09,rexconde,,202510-0021606,0.09,,,
ITR,2025-10-08,347504,55UHW201,1,1,0,FWH14P1F,ABV058,SPCL WAY,SPCL WAY,,ABENSON LOTUS IMUS,C,2025-10-09,rexconde,,202510-0021606,0.13,,,
ITR,2025-10-08,347504,SWS-01,3,3,0,FWH14P1F,ABV058,SPCL WAY,SPCL WAY,,ABENSON LOTUS IMUS,C,2025-10-09,rexconde,,202510-0021606,0,,,
ITR,2025-10-08,347504,75UHD206,1,1,0,FWH14P1F,ABV058,SPCL WAY,SPCL WAY,,ABENSON LOTUS IMUS,C,2025-10-09,rexconde,,202510-0021606,0,,,
ITR,2025-10-08,347504,55QUHW01,1,1,0,FWH14P1F,ABV058,SPCL WAY,SPCL WAY,,ABENSON LOTUS IMUS,C,2025-10-09,rexconde,,202510-0021606,0.13,,,
ITR,2025-10-08,347504,SONIQUE SURF,4,4,0,FWH14P1F,ABV058,SPCL WAY,SPCL WAY,,ABENSON LOTUS IMUS,C,2025-10-09,rexconde,,202510-0021606,0,,,
ITR,2025-10-08,347505,55QUHW01,3,3,0,FWH14P1F,ABV023,,CU/SPCL WAY,,ABENSON PG TANZA,C,2025-10-09,rexconde,,,0.13,,,
ITR,2025-10-08,347505,55UHW201,3,3,0,FWH14P1F,ABV023,,CU/SPCL WAY,,ABENSON PG TANZA,C,2025-10-09,rexconde,,,0.13,,,
ITR,2025-10-08,347505,SONIQUE SURF,6,6,0,FWH14P1F,ABV023,,CU/SPCL WAY,,ABENSON PG TANZA,C,2025-10-09,rexconde,,,0,,,
ITR,2025-10-08,347506,SONIQUE RAVE 501,2,2,0,FWH14P1F,MAG010,,CU,,MAGIC NEPO MALL,C,2025-10-10,mmayorga,,,0,,,
ITR,2025-10-08,347507,85UHW201,2,2,0,FWH14P1F,MAG010,,CU,,MAGIC NEPO MALL,C,2025-10-10,mmayorga,,,0,,,
ITR,2025-10-08,347508,85UHW201,2,2,0,FWH14P1F,FWH26ILO,,,,FTI ILOILO WAREHOUSE,C,2025-10-08,mmayorga,,,0,,,
ITR,2025-10-08,347509,SONIQUE VIBE 301,2,2,0,FWH14P1F,IMP043,,,,IMPERIAL PALAWAN RIZAL,C,2025-10-14,rexconde,,202510-0021608,0,,,
ITR,2025-10-08,347510,SWS-01,5,5,0,FWH14P1F,IMP043,,,,IMPERIAL PALAWAN RIZAL,C,2025-10-14,rexconde,,202510-0021609,0,,,
ITR,2025-10-08,347510,43STW101,6,6,0,FWH14P1F,IMP043,,,,IMPERIAL PALAWAN RIZAL,C,2025-10-14,rexconde,,202510-0021609,0.09,,,
ITR,2025-10-08,347510,SONIQUE SURF,7,7,0,FWH14P1F,IMP043,,,,IMPERIAL PALAWAN RIZAL,C,2025-10-14,rexconde,,202510-0021609,0,,,
ITR,2025-10-08,347510,32STW102,3,3,0,FWH14P1F,IMP043,,,,IMPERIAL PALAWAN RIZAL,C,2025-10-14,rexconde,,202510-0021609,0,,,
ITR,2025-10-08,347511,SONIQUE SURF,24,24,0,FWH14P1F,FWH26ILO,,,,FTI ILOILO WAREHOUSE,C,2025-10-08,mmayorga,,,0,,,
ITR,2025-10-08,347512,SONIQUE SURF,16,16,0,FWH14P1F,FWH26ILO,,,,FTI ILOILO WAREHOUSE,C,2025-10-08,mmayorga,,,0,,,
ITR,2025-10-09,347513,32STW102,7,7,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0,,,
ITR,2025-10-09,347513,43STW101,7,7,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0.09,,,
ITR,2025-10-09,347513,50QUHW01,4,4,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0.09,,,
ITR,2025-10-09,347513,55UHW201,7,7,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0.13,,,
ITR,2025-10-09,347514,55QUHW01,3,3,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0.13,,,
ITR,2025-10-09,347514,65UHD206,2,2,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0,,,
ITR,2025-10-09,347514,65QUHW01,1,1,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0.19,,,
ITR,2025-10-09,347514,SONIQUE SURF,2,2,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0,,,
ITR,2025-10-09,347514,SWS-01,2,2,0,FWH14P1F,IMP095,,INITIAL ORDER,,IMPERIAL CABADBARAN,C,2025-10-14,rexconde,,,0,,,
ITR,2025-10-09,347515,32STW101,5,5,0,FWH26ILO,IMP090,,INITIAL ORDER,,IMPERIAL BAYAWAN,C,2025-10-14,rcaber,,,0.04,,,
ITR,2025-10-09,347515,43STW101,5,5,0,FWH26ILO,IMP090,,INITIAL ORDER,,IMPERIAL BAYAWAN,C,2025-10-14,rcaber,,,0.09,,,
ITR,2025-10-09,347515,50QUHW01,3,3,0,FWH26ILO,IMP090,,INITIAL ORDER,,IMPERIAL BAYAWAN,C,2025-10-14,rcaber,,,0.09,,,
ITR,2025-10-09,347515,55UHW201,6,6,0,FWH26ILO,IMP090,,INITIAL ORDER,,IMPERIAL BAYAWAN,C,2025-10-14,rcaber,,,0.13,,,
ITR,2025-10-09,347516,32STW101,6,6,0,FWH07CEB,IMP096,,INITIAL ORDER,,IMPERIAL LALA LANAO,C,2025-10-24,mmayorga,,INITIAL ORDER,0.04,,,
ITR,2025-10-09,347516,43STW101,6,6,0,FWH07CEB,IMP096,,INITIAL ORDER,,IMPERIAL LALA LANAO,C,2025-10-24,mmayorga,,INITIAL ORDER,0.09,,,
ITR,2025-10-09,347516,50QUHW01,3,3,0,FWH07CEB,IMP096,,INITIAL ORDER,,IMPERIAL LALA LANAO,C,2025-10-24,mmayorga,,INITIAL ORDER,0.09,,,
ITR,2025-10-09,347516,55UHW201,7,7,0,FWH07CEB,IMP096,,INITIAL ORDER,,IMPERIAL LALA LANAO,C,2025-10-24,mmayorga,,INITIAL ORDER,0.13,,,
ITR,2025-10-09,347516,55QUHW01,1,1,0,FWH07CEB,IMP096,,INITIAL ORDER,,IMPERIAL LALA LANAO,C,2025-10-24,mmayorga,,INITIAL ORDER,0.13,,,
ITR,2025-10-09,347516,65UHD206,2,2,0,FWH07CEB,IMP096,,INITIAL ORDER,,IMPERIAL LALA LANAO,C,2025-10-24,mmayorga,,INITIAL ORDER,0,,,
ITR,2025-10-09,347517,SONIQUE SURF,2,2,0,FWH07CEB,IMP096,,INITIAL ORDER,,IMPERIAL LALA LANAO,C,2025-10-24,mmayorga,,INITIAL ORDER,0,,,
ITR,2025-10-09,347517,SWS-01,2,2,0,FWH07CEB,IMP096,,INITIAL ORDER,,IMPERIAL LALA LANAO,C,2025-10-24,mmayorga,,INITIAL ORDER,0,,,
ITR,2025-10-09,347518,SONIQUE LITE 201,1,1,0,FWH14P1F,ABV041,,ADD STK,,ABENSON WM GUIGUINTO,C,2025-10-10,rexconde,,202510-0021614,0,,,
ITR,2025-10-09,347518,SONIQUE VIBE 301,1,1,0,FWH14P1F,ABV041,,ADD STK,,ABENSON WM GUIGUINTO,C,2025-10-10,rexconde,,202510-0021614,0,,,
ITR,2025-10-09,347519,SWS-01,10,10,0,FWH14P1F,ABV041,,ADD STK,,ABENSON WM GUIGUINTO,C,2025-10-10,rexconde,,202510-0021615,0,,,
ITR,2025-10-09,347519,55QUHW01,2,2,0,FWH14P1F,ABV041,,ADD STK,,ABENSON WM GUIGUINTO,C,2025-10-10,rexconde,,202510-0021615,0.13,,,
ITR,2025-10-09,347519,65QUHW01,2,2,0,FWH14P1F,ABV041,,ADD STK,,ABENSON WM GUIGUINTO,C,2025-10-10,rexconde,,202510-0021615,0.19,,,
ITR,2025-10-09,347519,43STW101,3,3,0,FWH14P1F,ABV041,,ADD STK,,ABENSON WM GUIGUINTO,C,2025-10-10,rexconde,,202510-0021615,0.09,,,
ITR,2025-10-09,347520,SONIQUE VIBE 301,3,3,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-10,rexconde,,202510-0021616,0,,,
ITR,2025-10-09,347520,SONIQUE RAVE 501,1,1,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-10,rexconde,,202510-0021616,0,,,
ITR,2025-10-09,347521,50QUHV06,2,2,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-10,rexconde,,202510-0021617,0,,,
ITR,2025-10-09,347521,65QUHW01,1,1,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-10,rexconde,,202510-0021617,0.19,,,
ITR,2025-10-09,347521,55QUHW01,2,2,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-10,rexconde,,202510-0021617,0.13,,,
ITR,2025-10-09,347521,55UHW201,2,2,0,FWH14P1F,ABV112,,ADD STK,,ABENSON WM MALOLOS,C,2025-10-10,rexconde,,202510-0021617,0.13,,,
ITR,2025-10-09,347522,65UHD206,1,1,0,FWH14P1F,ABV045,,ADD STK,,ABENSON WM PLARIDEL,C,2025-10-10,rexconde,,202510-0021619,0,,,
ITR,2025-10-09,347522,55QUHW01,4,4,0,FWH14P1F,ABV045,,ADD STK,,ABENSON WM PLARIDEL,C,2025-10-10,rexconde,,202510-0021619,0.13,,,
ITR,2025-10-09,347522,SWS-01,3,3,0,FWH14P1F,ABV045,,ADD STK,,ABENSON WM PLARIDEL,C,2025-10-10,rexconde,,202510-0021619,0,,,
ITR,2025-10-09,347522,75UHD206,1,1,0,FWH14P1F,ABV045,,ADD STK,,ABENSON WM PLARIDEL,C,2025-10-10,rexconde,,202510-0021619,0,,,
ITR,2025-10-09,347522,55UHW201,1,1,0,FWH14P1F,ABV045,,ADD STK,,ABENSON WM PLARIDEL,C,2025-10-10,rexconde,,202510-0021619,0.13,,,
ITR,2025-10-09,347522,50QUHW01,2,2,0,FWH14P1F,ABV045,,ADD STK,,ABENSON WM PLARIDEL,C,2025-10-10,rexconde,,202510-0021619,0.09,,,
ITR,2025-10-09,347522,SONIQUE SURF,3,3,0,FWH14P1F,ABV045,,ADD STK,,ABENSON WM PLARIDEL,C,2025-10-10,rexconde,,202510-0021619,0,,,
ITR,2025-10-09,347523,SONIQUE VIBE 301,5,5,0,FWH14P1F,ABV121,,CU,,ABENSON AC TUTUBAN,C,2025-10-11,rexconde,,202510-0021620,0,,,
ITR,2025-10-09,347524,SONIQUE SURF,3,3,0,FWH14P1F,ABL001,,,,ABENSON AYALA LEGASPI,C,2025-10-11,rexconde,,202510-0021623,0,,,
ITR,2025-10-09,347524,55UHW201,1,1,0,FWH14P1F,ABL001,,,,ABENSON AYALA LEGASPI,C,2025-10-11,rexconde,,202510-0021623,0.13,,,
ITR,2025-10-09,347525,55UHW201,1,1,0,FWH14P1F,ABV116,,,,ABENSON CBD NAGA,C,2025-10-11,rexconde,,202510-0021624,0.13,,,
ITR,2025-10-09,347525,50QUHW01,1,1,0,FWH14P1F,ABV116,,,,ABENSON CBD NAGA,C,2025-10-11,rexconde,,202510-0021624,0.09,,,
ITR,2025-10-09,347526,43STW101,2,2,0,FWH14P1F,ABV083,,,,ABENSON CIRCUIT MALL,C,2025-10-11,rexconde,,202510-0021627,0.09,,,
ITR,2025-10-09,347526,55UHW201,3,3,0,FWH14P1F,ABV083,,,,ABENSON CIRCUIT MALL,C,2025-10-11,rexconde,,202510-0021627,0.13,,,
ITR,2025-10-09,347526,32STW101,5,5,0,FWH14P1F,ABV083,,,,ABENSON CIRCUIT MALL,C,2025-10-11,rexconde,,202510-0021627,0.04,,,
ITR,2025-10-09,347527,65UHD206,1,1,0,FWH14P1F,ABV056,,,,ABENSON EAST ORTIGAS,C,2025-10-11,rexconde,,202510-0021628,0,,,
ITR,2025-10-09,347527,55UHW201,2,2,0,FWH14P1F,ABV056,,,,ABENSON EAST ORTIGAS,C,2025-10-11,rexconde,,202510-0021628,0.13,,,
ITR,2025-10-09,347527,32STW101,3,3,0,FWH14P1F,ABV056,,,,ABENSON EAST ORTIGAS,C,2025-10-11,rexconde,,202510-0021628,0.04,,,
ITR,2025-10-09,347527,65QUHW01,1,1,0,FWH14P1F,ABV056,,,,ABENSON EAST ORTIGAS,C,2025-10-11,rexconde,,202510-0021628,0.19,,,
ITR,2025-10-09,347528,55QUHW01,3,3,0,FWH14P1F,ABL003,,,,ABENSON LCC IRIGA,C,2025-10-11,rexconde,,202510-0021631,0.13,,,
ITR,2025-10-09,347529,65UHD206,1,1,0,FWH14P1F,ABV117,,,,ABENSON LCC NAGA OLD,C,2025-10-11,rexconde,,202510-0021632,0,,,
ITR,2025-10-09,347530,50QUHW01,2,2,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-11,rexconde,,202510-0021636,0.09,,,
ITR,2025-10-09,347530,SONIQUE SURF,3,3,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-11,rexconde,,202510-0021636,0,,,
ITR,2025-10-09,347530,55QUHW01,2,2,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-11,rexconde,,202510-0021636,0.13,,,
ITR,2025-10-09,347530,43STW101,2,2,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-11,rexconde,,202510-0021636,0.09,,,
ITR,2025-10-09,347530,SWS-01,4,4,0,FWH14P1F,ABV019,,,,ABENSON PG BUTING,C,2025-10-11,rexconde,,202510-0021636,0,,,
ITR,2025-10-09,347531,SONIQUE RAVE 501,2,2,0,FWH14P1F,ABV081,2 CU Po yan,CU,,ABENSON PG TANAY,C,2025-10-11,rexconde,,202510-0021637,0,,,
ITR,2025-10-09,347532,SWS-01,8,8,0,FWH14P1F,ABV081,,,,ABENSON PG TANAY,C,2025-10-11,rexconde,,202510-0021638,0,,,
ITR,2025-10-09,347532,55QUHW01,1,1,0,FWH14P1F,ABV081,,,,ABENSON PG TANAY,C,2025-10-11,rexconde,,202510-0021638,0.13,,,
ITR,2025-10-09,347532,SONIQUE SURF,6,6,0,FWH14P1F,ABV081,,,,ABENSON PG TANAY,C,2025-10-11,rexconde,,202510-0021638,0,,,
ITR,2025-10-09,347532,43STW101,5,5,0,FWH14P1F,ABV081,,,,ABENSON PG TANAY,C,2025-10-11,rexconde,,202510-0021638,0.09,,,
ITR,2025-10-09,347533,75UHD206,1,1,0,FWH14P1F,ABV131,,,,ABENSON SM NORTH EDSA,C,2025-10-11,rexconde,,202510-0021639,0,,,
ITR,2025-10-09,347533,32STW101,3,3,0,FWH14P1F,ABV131,,,,ABENSON SM NORTH EDSA,C,2025-10-11,rexconde,,202510-0021639,0.04,,,
ITR,2025-10-09,347533,50QUHV06,3,3,0,FWH14P1F,ABV131,,,,ABENSON SM NORTH EDSA,C,2025-10-11,rexconde,,202510-0021639,0,,,
ITR,2025-10-09,347533,55UHW201,2,2,0,FWH14P1F,ABV131,,,,ABENSON SM NORTH EDSA,C,2025-10-11,rexconde,,202510-0021639,0.13,,,
ITR,2025-10-09,347533,65UHD206,1,1,0,FWH14P1F,ABV131,,,,ABENSON SM NORTH EDSA,C,2025-10-11,rexconde,,202510-0021639,0,,,
ITR,2025-10-09,347534,SONIQUE LITE 201,1,1,0,FWH14P1F,ABV144,,,,ABENSON WM CALOOCAN,C,2025-10-11,rexconde,,202510-0021640,0,,,
ITR,2025-10-09,347534,SONIQUE VIBE 301,2,2,0,FWH14P1F,ABV144,,,,ABENSON WM CALOOCAN,C,2025-10-11,rexconde,,202510-0021640,0,,,
ITR,2025-10-09,347535,55QUHW01,3,3,0,FWH14P1F,ABV144,,,,ABENSON WM CALOOCAN,C,2025-10-11,rexconde,,202510-0021644,0.13,,,
ITR,2025-10-09,347535,43STW101,2,2,0,FWH14P1F,ABV144,,,,ABENSON WM CALOOCAN,C,2025-10-11,rexconde,,202510-0021644,0.09,,,
ITR,2025-10-09,347535,55UHW201,1,1,0,FWH14P1F,ABV144,,,,ABENSON WM CALOOCAN,C,2025-10-11,rexconde,,202510-0021644,0.13,,,
ITR,2025-10-09,347536,SONIQUE SURF,2,2,0,FWH14P1F,ABV135,,,,ABENSON WM MUNTINLUPA,C,2025-10-11,rexconde,,202510-0021646,0,,,
ITR,2025-10-09,347536,55QUHW01,1,1,0,FWH14P1F,ABV135,,,,ABENSON WM MUNTINLUPA,C,2025-10-11,rexconde,,202510-0021646,0.13,,,
ITR,2025-10-09,347537,SWS-01,3,3,0,FWH14P1F,SEW017,,,,SAVERS VISAYAS AVE,C,2025-10-11,rexconde,,202510-0021647,0,,,
ITR,2025-10-09,347537,43STW101,2,2,0,FWH14P1F,SEW017,,,,SAVERS VISAYAS AVE,C,2025-10-11,rexconde,,202510-0021647,0.09,,,
ITR,2025-10-09,347537,50QUHW01,1,1,0,FWH14P1F,SEW017,,,,SAVERS VISAYAS AVE,C,2025-10-11,rexconde,,202510-0021647,0.09,,,
ITR,2025-10-09,347538,32STW102,3,3,0,FWH14P1F,CSI002,,LATE,,CSI DAGUPAN,C,2025-10-10,vmindana,,202510-0021641,0,,,
ITR,2025-10-09,347538,55QUHW01,8,8,0,FWH14P1F,CSI002,,LATE,,CSI DAGUPAN,C,2025-10-10,vmindana,,202510-0021641,0.13,,,
ITR,2025-10-09,347538,65UHD206,1,1,0,FWH14P1F,CSI002,,LATE,,CSI DAGUPAN,C,2025-10-10,vmindana,,202510-0021641,0,,,
ITR,2025-10-09,347538,SONIQUE SURF,6,6,0,FWH14P1F,CSI002,,LATE,,CSI DAGUPAN,C,2025-10-10,vmindana,,202510-0021641,0,,,
ITR,2025-10-09,347539,32STW102,2,2,0,FWH14P1F,TIO004,,LATE,,TIONGSAN ROSARIO,C,2025-10-10,vmindana,,202510-0021642,0,,,
ITR,2025-10-09,347539,43STW101,2,2,0,FWH14P1F,TIO004,,LATE,,TIONGSAN ROSARIO,C,2025-10-10,vmindana,,202510-0021642,0.09,,,
ITR,2025-10-09,347539,SWS-01,8,8,0,FWH14P1F,TIO004,,LATE,,TIONGSAN ROSARIO,C,2025-10-10,vmindana,,202510-0021642,0,,,
ITR,2025-10-09,347540,65UHD205,3,3,0,FWH14P1F,ANM002,,CU,,ANSONS CASH & CARRY,C,2025-10-11,vmindana,,202510-0021643,0.25,,,
ITR,2025-10-09,347540,SONIQUE SURF,3,3,0,FWH14P1F,ANM002,,CU,,ANSONS CASH & CARRY,C,2025-10-11,vmindana,,202510-0021643,0,,,
ITR,2025-10-09,347541,SONIQUE VIBE 301,2,2,0,FWH14P1F,ANM002,,,,ANSONS CASH & CARRY,C,2025-10-11,vmindana,,202510-0021645,0,,,
ITR,2025-10-09,347542,65QUHW01,2,2,0,FWH14P1F,ANH001,,CU-236054,,ANSONS PASIG,C,2025-10-11,vmindana,236054,202510-0021648,0.19,,,
ITR,2025-10-09,347543,SONIQUE SURF,2,2,0,FWH14P1F,ANH001,,,,ANSONS PASIG,C,2025-10-11,vmindana,,202510-0021648,0,,,
ITR,2025-10-09,347544,SONIQUE RAVE 501,2,2,0,FWH14P1F,ANH001,,,,ANSONS PASIG,C,2025-10-11,vmindana,,202510-0021649,0,,,
ITR,2025-10-09,347545,65QUHW01,1,1,0,FWH14P1F,MGA 15,,,,METRO LEGAZPI,C,2025-10-11,vmindana,,202510-0021651,0.19,,,
ITR,2025-10-09,347545,SWS-01,5,5,0,FWH14P1F,MGA 15,,,,METRO LEGAZPI,C,2025-10-11,vmindana,,202510-0021651,0,,,
ITR,2025-10-09,347546,55QUHW01,3,3,0,FWH14P1F,ROB003,,,,ROBINSONS ANTIPOLO,C,2025-10-11,vmindana,,202510-0021652,0.13,,,
ITR,2025-10-09,347546,65UHD206,2,2,0,FWH14P1F,ROB003,,,,ROBINSONS ANTIPOLO,C,2025-10-11,vmindana,,202510-0021652,0,,,
ITR,2025-10-09,347546,SONIQUE SURF,5,5,0,FWH14P1F,ROB003,,,,ROBINSONS ANTIPOLO,C,2025-10-11,vmindana,,202510-0021652,0,,,
ITR,2025-10-09,347547,SWS-01,5,5,0,FWH14P1F,ROB087,,,,ROBINSONS BINANGONAN,C,2025-10-11,vmindana,,202510-0021654,0,,,
ITR,2025-10-09,347548,55UHW201,2,2,0,FWH14P1F,ROB026,,,,ROBINSONS ERMITA,C,2025-10-11,vmindana,,202510-0021655,0.13,,,
ITR,2025-10-09,347548,65QUHW01,2,2,0,FWH14P1F,ROB026,,,,ROBINSONS ERMITA,C,2025-10-11,vmindana,,202510-0021655,0.19,,,
ITR,2025-10-09,347549,SONIQUE RAVE 501,1,1,0,FWH14P1F,ROB050,,,,ROBINSONS MONTALBAN,C,2025-10-11,vmindana,,202510-0021656,0,,,
ITR,2025-10-09,347550,65UHD206,2,2,0,FWH14P1F,ROB078,,,,ROBINSONS NAGA,C,2025-10-11,vmindana,,202510-0021657,0,,,
ITR,2025-10-09,347550,SONIQUE SURF,5,5,0,FWH14P1F,ROB078,,,,ROBINSONS NAGA,C,2025-10-11,vmindana,,202510-0021657,0,,,
ITR,2025-10-09,347551,32STV104,6,6,0,FWH07CEB,FFA005,,,,FIRST FAMILY ORMOC,C,2025-10-13,mmayorga,,202510-0021612,0.05,,,
ITR,2025-10-09,347551,SONIQUE SURF,8,8,0,FWH07CEB,FFA005,,,,FIRST FAMILY ORMOC,C,2025-10-13,mmayorga,,202510-0021612,0,,,
ITR,2025-10-09,347551,43STV104,3,3,0,FWH07CEB,FFA005,,,,FIRST FAMILY ORMOC,C,2025-10-13,mmayorga,,202510-0021612,0.09,,,
ITR,2025-10-09,347551,55UHW201,10,10,0,FWH07CEB,FFA005,,CU,,FIRST FAMILY ORMOC,C,2025-10-13,mmayorga,,202510-0021612,0.13,,,
ITR,2025-10-09,347552,43STW101,15,15,0,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,C,2025-10-13,mmayorga,,202510-0021618,0.09,,,
ITR,2025-10-09,347552,55UHW201,15,15,0,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,C,2025-10-13,mmayorga,,202510-0021618,0.13,,,
ITR,2025-10-09,347553,SONIQUE SURF,25,25,0,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,C,2025-10-13,mmayorga,,202510-0021618,0,,,
ITR,2025-10-09,347553,55QUHW01,3,3,0,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,C,2025-10-13,mmayorga,,202510-0021618,0.13,,,
ITR,2025-10-09,347554,32STW101,10,10,0,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,C,2025-10-13,mmayorga,,202510-0021618,0.04,,,
ITR,2025-10-09,347554,SWS-01,15,15,0,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,C,2025-10-13,mmayorga,,202510-0021618,0,,,
ITR,2025-10-09,347555,SONIQUE VIBE 301,16,16,0,FWH07CEB,ROB085,,,,ROBINSONS ORMOC,C,2025-10-13,mmayorga,,202510-0021621,0,,,
ITR,2025-10-09,347556,43STV104,20,20,0,FWH07CEB,RLA004,,CU,,RL ORMOC,C,2025-10-13,mmayorga,,202510-0021622,0.09,,,
ITR,2025-10-09,347556,32STV104,10,10,0,FWH07CEB,RLA004,,,,RL ORMOC,C,2025-10-13,mmayorga,,202510-0021622,0.05,,,
